name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
FineDine Sprout Maker Box Sprout Maker| Hygienic Sprout Maker with 4 Container | Organic Home Making Fresh Sprouts Beans f...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/51UsKzyPk5L._AC_UL320_.jpg;https://www.amazon.in/FineDine-Hygienic-Container-Organic-Sprouts/dp/B0BRJHXTLS/ref=sr_1_140?qid=1679212744&s=kitchen&sr=1-140;4.7;4540.0;299.0;699.0;FineDine
Sumeet Stainless Steel Belly Shape Masala (Spice) Box/Dabba/Organiser with See Through Lid with 7 Containers and Small Spo...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/41v8CtpEDML._AC_UL320_.jpg;https://www.amazon.in/Sumeet-Stainless-Through-Containers-Capacity/dp/B07C5PHJQ5/ref=sr_1_141?qid=1679212744&s=kitchen&sr=1-141;4.2;5638.0;490.0;1000.0;Sumeet
wolpin Lunch Bags for Office Women, Men, Kids Insulated Travel Box / Tiffin / Storage Bag, College & School (Blue, Polyester);home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71I6zTKyt9L._AC_UL320_.jpg;https://www.amazon.in/Wolpin-Polyester-Insulated-Storage-College/dp/B0B6D6PFDN/ref=sr_1_142?qid=1679212744&s=kitchen&sr=1-142;3.8;287.0;229.0;799.0;wolpin
U & U UNIQUE UTILITIES Microfiber Dish Drying Mat for Kitchen (Grey, 50 x 38 cm, Pack of 2);home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/81HS5xyfaUL._AC_UL320_.jpg;https://www.amazon.in/UNIQUE-UTILITIES-Microfiber-Kitchen-Grey/dp/B08WLVB68Z/ref=sr_1_143?qid=1679212744&s=kitchen&sr=1-143;4.3;907.0;499.0;998.0;U
SPRUHA HOMES Fridge Storage Boxes. Set of 4 Fridge storage containers. 1.5L stackable, food grade, transparent plastic box...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71PFK7GqfLL._AC_UL320_.jpg;https://www.amazon.in/SPRUHA-HOMES-containers-transparent-Refrigerator/dp/B0BKZNPD5H/ref=sr_1_144?qid=1679212744&s=kitchen&sr=1-144;4.2;30.0;284.0;999.0;SPRUHA
HAPPI Multipurpose Unbreakable Plastic Transparent Storage Containers For Kitchen Airtight Masala Box Dabba Spice, Cereal,...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71PHXcMfkkL._AC_UL320_.jpg;https://www.amazon.in/HAPPI-Multipurpose-Unbreakable-Transparent-Containers/dp/B0BFN1694H/ref=sr_1_169?qid=1679212745&s=kitchen&sr=1-169;4.2;188.0;298.0;490.0;HAPPI
GOLWYN Air Tight Containers For Kitchen Storage Set, Bpa Container For Kitchen Storage Set, Kitchen Organizer And Kitchen ...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71auAIxh1PL._AC_UL320_.jpg;https://www.amazon.in/GOLWYN-Containers-Container-Organizer-1100/dp/B0B2SBK18B/ref=sr_1_170?qid=1679212745&s=kitchen&sr=1-170;4.2;218.0;825.0;2499.0;GOLWYN
1500ml Fridge Storage Boxes Pack of 4 Fridge Organizer with Removable Drain Plate and Fridge Storage Containers Plastic Fr...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71vtGnGOCPL._AC_UL320_.jpg;https://www.amazon.in/Panchhi-Store-Containers-Container-Transparent/dp/B09BFMY3R4/ref=sr_1_171?qid=1679212745&s=kitchen&sr=1-171;4.3;77.0;399.0;799.0;1500ml
AB99 COLLECTION Stainless Steel 3-Tier Storage kitchen Corner Rack | Plate Dish Corner Shelf Rack Stand Holder | Bartan St...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71kkAzD2fUL._AC_UL320_.jpg;https://www.amazon.in/AB99-COLLECTION-Stainless-Storage-Organizer/dp/B09X5S112M/ref=sr_1_172?qid=1679212745&s=kitchen&sr=1-172;4.0;186.0;345.0;999.0;AB99
Gadget Deals Masala Box - Dabba for Keeping Spices | Spice Box for Kitchen | masala box for kitchen | Masala Container|spi...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/41u6aoNlIIL._AC_UL320_.jpg;https://www.amazon.in/Gadget-Deals-Masala-Box-Container/dp/B0B2WZ7GJK/ref=sr_1_173?qid=1679212745&s=kitchen&sr=1-173;4.0;86.0;149.0;299.0;Gadget
Milton Eiffel 1000 Plastic Insulated Flask, 910 ml, Black | BPA Free | Easy To Carry | Food Grade;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/61PH-PkUtVS._AC_UL320_.jpg;https://www.amazon.in/Milton-Eiffel-1000-Black-EC-THF-FTV-0018_BLACK/dp/B01AHQ7LWG/ref=sr_1_174?qid=1679212745&s=kitchen&sr=1-174;3.8;3441.0;330.0;435.0;Milton
Zepdos® Stainless Steel 2-Tier Kitchen Rack and Organizer Spice Rack and Container Organizer, Utensils Dishes Spices Jar h...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71-Fb1WV0bL._AC_UL320_.jpg;https://www.amazon.in/Zepdos%C2%AE-Stainless-Organizer-Container-Utensils/dp/B0BGJ3C1JL/ref=sr_1_175?qid=1679212745&s=kitchen&sr=1-175;3.7;45.0;385.0;999.0;Zepdos®
Milton Glassy 1000 Thermosteel 24 Hours Hot and Cold Water Bottle with Drinking Cup Lid, 1 Litre, Grey | Leak Proof | Offi...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71d2YCzgXPL._AC_UL320_.jpg;https://www.amazon.in/Milton-Glassy-1000ml-Vaccum-Flasks/dp/B01IQYNO8G/ref=sr_1_176?qid=1679212745&s=kitchen&sr=1-176;4.4;6605.0;1000.0;1260.0;Milton
limbani brothers™ Kitchen 8 Pcs Sets Airtight Rasoi Box Spice Storage Jar Masala Box Spice Container Idle For, Easy Flow S...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/6140K6f3z-L._AC_UL320_.jpg;https://www.amazon.in/LIMBANI-BROTHERSTM-Kitchen-Airtight-Container/dp/B0B7XWJKQH/ref=sr_1_177?qid=1679212745&s=kitchen&sr=1-177;4.3;133.0;389.0;899.0;limbani
Plantex Gold Stainless Steel Folding Towel Rack for Bathroom/Towel Stand(24 Inch-Chrome Finish);home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/61x3HLSDFNL._AC_UL320_.jpg;https://www.amazon.in/Plantex-Pitru-Stainless-Folding-Silver/dp/B07GXG777H/ref=sr_1_178?qid=1679212745&s=kitchen&sr=1-178;4.3;9720.0;1299.0;3249.0;Plantex
Amazon Brand - Solimo Plastic Storage container Set with sliding mouth (Set of 3, 1100 ml);home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/7100qx1DgKL._AC_UL320_.jpg;https://www.amazon.in/Amazon-Brand-Plastic-Storage-container/dp/B07P96K1KR/ref=sr_1_179?qid=1679212745&s=kitchen&sr=1-179;3.6;4506.0;279.0;425.0;Amazon
MILTON Aqua 500 Stainless Steel Water Bottle, 500 ml, Silver | Leak Proof | Office Bottle | Gym Bottle | Home | Kitchen | ...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/61d2S24-TFL._AC_UL320_.jpg;https://www.amazon.in/Milton-Stainless-Steel-Bottle-Silver/dp/B0829D4KYR/ref=sr_1_180?qid=1679212745&s=kitchen&sr=1-180;3.9;638.0;266.0;355.0;MILTON
Milton Atlantis 900 Thermosteel Water Bottle, 750 ml, Orange;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/41OMZbNAEwL._AC_UL320_.jpg;https://www.amazon.in/Milton-Atlantis-900-Thermosteel-Water-Bottle/dp/B07DCWMRX8/ref=sr_1_181?qid=1679212745&s=kitchen&sr=1-181;4.3;2369.0;810.0;980.0;Milton
FLIPZON 4 Layer Multipurpose Plastic Storage Organizer Slim Rack Shelf with Wheels | Slim Slide Out Kitchen Trolley Rack H...;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/61hHYuhCOEL._AC_UL320_.jpg;https://www.amazon.in/Flipzon-Tier-Slim-Multipurpose-Storage/dp/B07JNMCGT3/ref=sr_1_182?qid=1679212745&s=kitchen&sr=1-182;4.0;2369.0;699.0;2999.0;FLIPZON
Milton Atlantis 900 Thermosteel Hot and Cold Water Bottle, 750 ml Pink;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/71WOVmDakSL._AC_UL320_.jpg;https://www.amazon.in/Milton-Atlantis-Thermosteel-Water-Bottle/dp/B07Q2YSCYN/ref=sr_1_183?qid=1679212745&s=kitchen&sr=1-183;4.1;797.0;810.0;1080.0;Milton
Cello Infuse Plastic Water Bottle, 800 ml, Black,Set of 1;home & kitchen;Kitchen Storage & Containers;https://m.media-amazon.com/images/I/618CYX7Wk4L._AC_UL320_.jpg;https://www.amazon.in/Cello-Infuse-Plastic-Water-Bottle/dp/B08216FKZM/ref=sr_1_184?qid=1679212745&s=kitchen&sr=1-184;4.2;2028.0;149.0;249.0;Cello
