name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
RITUPAL COLLECTION - Identify Your Look, Define Your Style Women shoulder handbag (brown tote);stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/71Yq-lrO8ML._AC_UL320_.jpg;https://www.amazon.in/RITUPAL-COLLECTION-Identify-Shoulder-Handbag/dp/B0768KQKQC/ref=sr_1_271?qid=1679212573&s=apparel&sr=1-271;3.7;12.0;399.0;999.0;RITUPAL
Stella Ricci Women's Shoulder Bag (Blue) (SR107HBLU);stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/91UAc7p41JL._AC_UL320_.jpg;https://www.amazon.in/Stella-Ricci-Womens-Shoulder-Blue/dp/B01AAFC1ZG/ref=sr_1_272?qid=1679212573&s=apparel&sr=1-272;3.7;20.0;1187.0;3580.0;Stella
Hidesign Women Wallet (Tan);stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/91u7ngfyl4L._AC_UL320_.jpg;https://www.amazon.in/Hidesign-leather-Womens-MACKENZIEW-W1/dp/B07DJ62S6M/ref=sr_1_273?qid=1679212573&s=apparel&sr=1-273;4.4;7.0;1549.0;3395.0;Hidesign
Lavie HYPATIA LG EW TOTE;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/61Gdf4AjjzL._AC_UL320_.jpg;https://www.amazon.in/Lavie-Hypatia-Womens-Handbag-Blue/dp/B07CTTQFJ7/ref=sr_1_274?qid=1679212573&s=apparel&sr=1-274;4.5;12.0;1265.0;4090.0;Lavie
CREATURE Casual Tri-fold Clutch For Women/Girls with multiple card slots/money pockets(Color-Orange||CL-06);stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/81EgwtLiFtL._AC_UL320_.jpg;https://www.amazon.in/Creature-Tri-fold-multiple-Color-Orange-CL-06/dp/B078M84QGG/ref=sr_1_275?qid=1679212573&s=apparel&sr=1-275;2.8;13.0;519.0;2499.0;CREATURE
Caprese Women's Wallet (Muted Mauve);stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/71KuhMG8jbL._AC_UL320_.jpg;https://www.amazon.in/Caprese-Womens-Wallet-Muted-Mauve/dp/B075T4S9MH/ref=sr_1_276?qid=1679212573&s=apparel&sr=1-276;3.8;14.0;1170.0;1199.0;Caprese
Giordano Women's Wallet;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/51x6EZW60ZL._AC_UL320_.jpg;https://www.amazon.in/Giordano-WX1601005RD-Womens-Wallet-RED/dp/B07G9GLM5C/ref=sr_1_277?qid=1679212573&s=apparel&sr=1-277;3.9;11.0;1616.0;2500.0;Giordano
Caprese Womens Zip Closure Tote Handbag;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/91eMGXsjsqL._AC_UL320_.jpg;https://www.amazon.in/Caprese-Womens-Tote-Bag-Ochre/dp/B072N8KNQQ/ref=sr_1_278?qid=1679212573&s=apparel&sr=1-278;3.7;141.0;1699.0;4299.0;Caprese
new balance Women's 005V1 Sneaker, Grey, Size 6.0;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/71XuEwrF+lL._AC_UL320_.jpg;https://www.amazon.in/new-balance-Womens-005V1-Sneaker/dp/B075R7286N/ref=sr_1_279?qid=1679212573&s=apparel&sr=1-279;5.0;1.0;;10780.92;new
new balance Women's Q118 FTWR 6 M US Grey;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/71ycD8elvdL._AC_UL320_.jpg;https://www.amazon.in/new-balance-Womens-Q118-FTWR/dp/B06XX943J5/ref=sr_1_280?qid=1679212573&s=apparel&sr=1-280;5.0;1.0;;10789.92;new
new balance Women's Wrl247ss;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/71ycD8elvdL._AC_UL320_.jpg;https://www.amazon.in/new-balance-WRL247SY-Balance-Wrl247ss/dp/B06XX8Q9S9/ref=sr_1_281?qid=1679212573&s=apparel&sr=1-281;5.0;1.0;;9891.81;New
new balance Women's Q118 FTWR 7 M US Grey;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/71ycD8elvdL._AC_UL320_.jpg;https://www.amazon.in/new-balance-Womens-Q118-FTWR/dp/B06XWYBWDP/ref=sr_1_282?qid=1679212573&s=apparel&sr=1-282;5.0;2.0;;13491.45;new
Balance Boys' 247;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/91fflpAVk+L._AC_UL320_.jpg;https://www.amazon.in/Balance-Boys-Pink-White-White-Black/dp/B06XJXQQCS/ref=sr_1_283?qid=1679212573&s=apparel&sr=1-283;;;;10780.92;Balance
UNDER ARMOUR Men's Ua Veloce Mid Suede Hi Top Trainers 1296614 Sneakers Shoes Black Black Black 001;stores;Fashion Sales & Deals;https://m.media-amazon.com/images/I/81CrYxQR7cL._AC_UL320_.jpg;https://www.amazon.in/Under-Armour-Trainers-1296614-Sneakers/dp/B01M3P481L/ref=sr_1_284?qid=1679212573&s=apparel&sr=1-284;3.0;1.0;;21054.29;UNDER
