name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
Nescafé Classic Instant Ground Coffee, 50g Pouch;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71T7-cRgyqL._AC_UL320_.jpg;https://www.amazon.in/Nescaf%C3%A9-Classic-Coffee-50g-Sachet/dp/B00TIK8956/ref=sr_1_88?qid=1679216334&s=grocery&sr=1-88;4.5;2225.0;136.0;145.0;Nescafé
Tata Tea Premium Teaveda | Premium Assam Tea Leaves | With Goodness of Time-tested Indian Ingredients -Tulsi, Elaichi, Gin...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/619o61uLbgL._AC_UL320_.jpg;https://www.amazon.in/Tata-Tea-Teaveda-250g/dp/B01KXUNV2K/ref=sr_1_89?qid=1679216334&s=grocery&sr=1-89;4.2;2444.0;126.0;145.0;Tata
Dabur Hommade Lemoneez- Goodness of 33 lemons - 250 ml;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71cdjcxCeAL._AC_UL320_.jpg;https://www.amazon.in/Dabur-Hommade-Lemoneez-Natural-Concentrate/dp/B015QZI2KI/ref=sr_1_90?qid=1679216334&s=grocery&sr=1-90;4.4;1702.0;79.0;80.0;Dabur
Herbalife Nutrition Natural Tulsi Afresh Energy Drink Mix;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/511W3uA6yzL._AC_UL320_.jpg;https://www.amazon.in/Herbalife-Nutrition-Natural-Afresh-Energy/dp/B083SSRSZW/ref=sr_1_91?qid=1679216334&s=grocery&sr=1-91;4.0;1055.0;584.0;848.0;Herbalife
Thums Up Soft Drink PET Bottle, 2.25 L;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61tiR5teCjL._AC_UL320_.jpg;https://www.amazon.in/Thums-Party-Pack-2-25-Bottle/dp/B00TTX2ABG/ref=sr_1_92_f3_0g_fs?qid=1679216334&s=grocery&sr=1-92;4.4;2004.0;;85.0;Thums
Brooke Bond, Red Label, 100g;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/51+iVkS0ZVL._AC_UL320_.jpg;https://www.amazon.in/Brooke-Bond-Red-Label-100g/dp/B00T7GG6X8/ref=sr_1_93?qid=1679216334&s=grocery&sr=1-93;4.3;1707.0;;30.0;Brooke
Goodricke Roasted Darjeeling Tea - 250 gm | Whole Leaf Tea | 100% Pure & Original Darjeeling Long Leaf Tea | Flavoury Gold...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/61jbZ93NhML._AC_UL320_.jpg;https://www.amazon.in/Goodricke-Roasted-Darjeeling-Tea-250-gm/dp/B01LXDUJOF/ref=sr_1_94?qid=1679216334&s=grocery&sr=1-94;4.3;3944.0;261.0;280.0;Goodricke
Glucon-D Instant Energy Health Drink Tangy Orange - 450Gm Refill;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71Qgc4wDwVL._AC_UL320_.jpg;https://www.amazon.in/Glucon-D-Glucose-Based-Beverage-Orange/dp/B07NJJV2D6/ref=sr_1_95?qid=1679216334&s=grocery&sr=1-95;4.4;5629.0;157.0;173.0;Glucon-D
FANTA®️ Orange Flavored Cold Drink | Soft Drink with Added Orange Flavour | Delicious Orangey Flavor| Recyclable PET Bottl...;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/51C8U7H-+6L._AC_UL320_.jpg;https://www.amazon.in/Fanta-750ml/dp/B0752S51ZL/ref=sr_1_96_f3_0g_fs?qid=1679216334&s=grocery&sr=1-96;4.3;1780.0;38.0;40.0;FANTA®️
Raw Pressery Almond Milk Plain, 1000 ml| Unsweetened;grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/71IYYsNMUhL._AC_UL320_.jpg;https://www.amazon.in/Raw-Pressery-Almond-Plain-Unsweetened/dp/B07JJW3ZLW/ref=sr_1_121?qid=1679216335&s=grocery&sr=1-121;4.0;898.0;260.0;325.0;Raw
B Natural Mango Juice, Goodness of fiber, Made with choicest Mangoes, 1 litre (Pack of 2);grocery & gourmet foods;Coffee, Tea & Beverages;https://m.media-amazon.com/images/I/91Xt+3+hwxS._AC_UL320_.jpg;https://www.amazon.in/Natural-Mango-Juice-1L-Pack/dp/B07DCXBQPV/ref=sr_1_122?qid=1679216335&s=grocery&sr=1-122;4.3;4116.0;176.0;220.0;B
