name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
Heavy Quality Mop with Squeeze Cleaning Supplies Clean Home Floor Cleaner Bathroom Cleaning Brush with Wiper 2 in 1 Tiles ...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61VJLlK5+ZL._AC_UL320_.jpg;https://www.amazon.in/Cleaning-Supplies-Bathroom-Brush-Automatic/dp/B0BV6F2H9R/ref=sr_1_251?qid=1679223305&s=industrial&sr=1-251;3.5;36.0;449.0;1499.0;Heavy
FLETIX Silicon Indian and Western Toilet Cleaning Brush with Slim No-Slip Long Handle, Flex Toilet Brush Anti-Drip Set, 36...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41z9DP2HLlL._AC_UL320_.jpg;https://www.amazon.in/FLETIX-Silicon-Western-Cleaning-Anti-Drip/dp/B0BK3ZJB87/ref=sr_1_252?qid=1679223305&s=industrial&sr=1-252;3.0;50.0;156.0;499.0;FLETIX
Scotch-Brite Fibre Bathroom Scrubber Brush (Green, Pack of 2);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61OQ6KQtWJL._AC_UL320_.jpg;https://www.amazon.in/Scotch-Brite-Bathroom-Scrubber-Brush-Pack/dp/B07BNFX1W6/ref=sr_1_253?qid=1679223305&s=industrial&sr=1-253;4.2;1674.0;250.0;300.0;Scotch-Brite
SHAYONAM Silicone Toilet Brush with Holder Slim Flex Toilet Brush Anti-Drip Set Toilet Bowl Cleaner Brush, No-Slip Long Ha...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61jtvHFmG3S._AC_UL320_.jpg;https://www.amazon.in/SHAYONAM-Silicone-Anti-drip-Cleaner-Multicolor/dp/B09PJWG8N1/ref=sr_1_254?qid=1679223305&s=industrial&sr=1-254;3.2;1096.0;284.0;999.0;SHAYONAM
Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Rotate Bat...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61+1+H7zTkL._AC_UL320_.jpg;https://www.amazon.in/Bathroom-Cleaning-Brush-Handle-Rotate/dp/B0BTWHBS6C/ref=sr_1_255?qid=1679223305&s=industrial&sr=1-255;4.2;24.0;389.0;999.0;Bathroom
LEAPUPfan Cleaning Brush with Long Rod Cleaning Supplies Adjustable Microfiber dust Brush Foldable Home appliances Ceiling...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Zyd-IPgZL._AC_UL320_.jpg;https://www.amazon.in/LEAPUPfan-Cleaning-Adjustable-Microfiber-appliances/dp/B09HPXH6D3/ref=sr_1_256?qid=1679223305&s=industrial&sr=1-256;4.5;12.0;299.0;699.0;LEAPUPfan
Zureni BR-03 Garnate Broom Phool Jhadu with Natural Mizoram Long Grass 21 cm Metal Handle Stick for Easy Dust Removal, Str...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/510L+Q2Lc5L._AC_UL320_.jpg;https://www.amazon.in/Zureni-ZN-BR-03-Natural-Cleaning-Colours/dp/B08YR2WPVG/ref=sr_1_257?qid=1679223305&s=industrial&sr=1-257;3.7;230.0;;229.0;Zureni
CANWAY Flexible Fan Cleaning Duster for Multi-Purpose Cleaning of Home, Kitchen, Car, Office with Long Rod;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61VhhIKuoGL._AC_UL320_.jpg;https://www.amazon.in/CANWAY-Flexible-Cleaning-Multi-Purpose-Kitchen/dp/B0BW4NSGFB/ref=sr_1_258?qid=1679223305&s=industrial&sr=1-258;5.0;3.0;294.0;899.0;CANWAY
SynSo Microfiber Cloth - Pack of 8 High Absorbent Cleaning Cloth: Lint & Streak Free for Kitchen, Bathroom, Furniture, Woo...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/618Mq3R112L._AC_UL320_.jpg;https://www.amazon.in/SynSo-Absorbent-Microfiber-Cleaning-Cloth/dp/B08BTQ6GZN/ref=sr_1_259?qid=1679223305&s=industrial&sr=1-259;4.1;123.0;499.0;799.0;SynSo
SQQEZR Microfiber Feather Duster Bendable & Extendable Fan Cleaning Duster with 100 inches Expandable Pole Handle Washable...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51kQwkBwF8L._AC_UL320_.jpg;https://www.amazon.in/SQQEZR-Microfiber-Bendable-Extendable-Expandable/dp/B0BVM4JLRH/ref=sr_1_260?qid=1679223305&s=industrial&sr=1-260;5.0;22.0;295.0;599.0;SQQEZR
FEEDFIRE Microfiber Feather Duster Bendable & Extendable Fan Cleaning Duster with 100 inches Expandable Pole Handle Washab...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71R5oxKsQlL._AC_UL320_.jpg;https://www.amazon.in/FEEDFIRE-Microfiber-Extendable-Expandable-Furniture/dp/B0BX8ZR4H5/ref=sr_1_261?qid=1679223305&s=industrial&sr=1-261;5.0;8.0;229.0;1099.0;FEEDFIRE
Norvina Silicone Glass and Bottle Cleaning Brush BPA Free -Long Handle - Grey;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41ZZvgZiBjL._AC_UL320_.jpg;https://www.amazon.in/Norvina-Silicone-Bottle-Cleaning-Brush/dp/B0BPMZGXHR/ref=sr_1_262?qid=1679223305&s=industrial&sr=1-262;4.2;3.0;;;Norvina
Cello KleenoTelescopic Hardtile Brush, Pack of 1pc, Red;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51hInlCq2IL._AC_UL320_.jpg;https://www.amazon.in/Cello-Kleeno-Standee-Telescopic-hardtile/dp/B07PJYG8YK/ref=sr_1_263?qid=1679223305&s=industrial&sr=1-263;4.0;823.0;469.0;799.0;Cello
QOZWEID® Mop and Broom Holder: Upgraded with Effective Strong Holding 5 Slot Position with 6 Hooks Garage Storage up to 11...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/710SruRzGfS._AC_UL320_.jpg;https://www.amazon.in/HK-MART-Upgraded-Effective-Position/dp/B07QNVBFCL/ref=sr_1_264?qid=1679223305&s=industrial&sr=1-264;4.0;2037.0;488.0;899.0;QOZWEID®
MorningVale MAT-Brush-ST2 Cleaning Brush, Duster with Hard and Long Bristles for Car Seat/Carpet/Mats (Multicolour), Pack ...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41V+QtamO5L._AC_UL320_.jpg;https://www.amazon.in/Generic-Cleaning-Duster-Bristles-Multicolour/dp/B071Z8KBCY/ref=sr_1_457?qid=1679223309&s=industrial&sr=1-457;3.8;1740.0;;239.0;MorningVale
Ikea VARIERA Dish-Washing Brush (Green, Standard Size) (Pack of 1);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61fpICeJQkL._AC_UL320_.jpg;https://www.amazon.in/Ikea-IKEA20407819-RINNIG-Dish-washing-brush/dp/B07TBDFJG5/ref=sr_1_458?qid=1679223309&s=industrial&sr=1-458;4.5;257.0;219.0;249.0;Ikea
PlastKart (Pack of 2) Toilet Seat Lifter Self-Adhesive Toilet Seat Side Holder with Double Tape Toilet Seat Lifter Handle ...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/5104soNurkL._AC_UL320_.jpg;https://www.amazon.in/PlastKart-Toilet-Self-Adhesive-Multicolor-Plastic/dp/B0BHDW4YDL/ref=sr_1_459?qid=1679223309&s=industrial&sr=1-459;3.8;11.0;199.0;399.0;PlastKart
KLEENEX® Facial Tissue Box 60036-2 ply Flat Box Facial Tissue - 4 Tissue Boxes x 100 Face Tissues - Sheet Size 20 x 20 cm...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71UnYcRuwdL._AC_UL320_.jpg;https://www.amazon.in/Kleenex-Facial-Tissue-Sheets-Kimberly-Clark/dp/B01MFD2FNR/ref=sr_1_460?qid=1679223309&s=industrial&sr=1-460;4.4;450.0;;500.0;KLEENEX®
The Honest Home Company | Sponge Wipe Large Size | 3 Pieces | Easy Kitchen Cleaning | Odorless, Reusable and Washable for ...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71DF6zlqr9L._AC_UL320_.jpg;https://www.amazon.in/Company-Kitchen-Cleaning-Reusable-Washable/dp/B096MXN1LY/ref=sr_1_461?qid=1679223309&s=industrial&sr=1-461;4.2;206.0;190.0;195.0;The
SKYLIKE Bathroom Cleaning Brush with Wiper 3 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Ro...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61rq2TImZcL._AC_UL320_.jpg;https://www.amazon.in/SKYLIKE-Bathroom-Cleaning-Handle-Disposable/dp/B0BVKG4861/ref=sr_1_462?qid=1679223309&s=industrial&sr=1-462;4.4;10.0;469.0;799.0;SKYLIKE
F.Z. ENTERPRISE Vacuum Cleaner Dust Collection and Lighting 2 in 1 Car Vacuum Cleaner 120W High-Power Handheld Wireless Va...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51nj1gvkHhL._AC_UL320_.jpg;https://www.amazon.in/F-Z-ENTERPRISE-Collection-High-Power-Rechargeable/dp/B0BRQNGLGN/ref=sr_1_463?qid=1679223309&s=industrial&sr=1-463;2.7;3.0;549.0;1499.0;F.Z.
"Reflekt Washable & Reusable Bamboo All Purpose Cleaning Towel Roll (Pack of 20 Towels) | Not a""Paper Napkin""| 1 Towel is w...";industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51vn31ncOAL._AC_UL320_.jpg;https://www.amazon.in/Reflekt-Washable-Reusable-Bamboo-Kitchen/dp/B09SW9S81F/ref=sr_1_464?qid=1679223309&s=industrial&sr=1-464;4.6;80.0;379.0;499.0;Reflekt
NISHIV Foldable Microfiber Triangle Shape Fan Cleaning Duster Flexible Fan mop for Easy Cleaning of Home Kitchen Car Ceili...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31fW+xs1FFL._AC_UL320_.jpg;https://www.amazon.in/NISHIV-Foldable-Microfiber-Triangle-Cleaning/dp/B09RKKCQDB/ref=sr_1_465?qid=1679223309&s=industrial&sr=1-465;3.0;51.0;289.0;999.0;NISHIV
GHE®Silicon Toilet Brush with Slim Holder Flex Toilet Brush Anti-drip Set Toilet Bowl Cleaner Brush, No-Slip Long Handle S...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21uIquUzcdL._AC_UL320_.jpg;https://www.amazon.in/GHE%C2%AESilicon-Anti-drip-Cleaner-No-Slip-Silicone/dp/B0BYJY823H/ref=sr_1_466?qid=1679223309&s=industrial&sr=1-466;;;199.0;499.0;GHE®Silicon
Selpak Paper Towel Kitchen Roll Tissue 3ply (3 rolls);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61WntW32KKL._AC_UL320_.jpg;https://www.amazon.in/Selpak-Kitchen-Towel-Paper-Promo/dp/B077G25NLV/ref=sr_1_467?qid=1679223309&s=industrial&sr=1-467;4.5;303.0;;345.0;Selpak
Balzano Aero Vac GW902K 600-Watt Stick Vacuum Cleaner (Blue);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61qX8pGTNhL._AC_UL320_.jpg;https://www.amazon.in/Balzano-GW902K-600-Watt-Vacuum-Cleaner/dp/B07PSJXZ7Z/ref=sr_1_468?qid=1679223309&s=industrial&sr=1-468;4.0;1417.0;2290.0;7990.0;Balzano
Geetha Stainless Steel Scrubber (15 Grams) Non Rusting Wire Scrubbers for Tough Stain Removal |Kitchen Oily Steel Glasswar...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91jF2pHjPiL._AC_UL320_.jpg;https://www.amazon.in/Stainless-Scrubbers-Glassware-Aluminium-Multicolour/dp/B09X158VTB/ref=sr_1_469?qid=1679223309&s=industrial&sr=1-469;4.0;35.0;175.0;350.0;Geetha
Parryware Standard Polypropylene Commode Seat Cover (Regular Size, White);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/412Ax+8GENL._AC_UL320_.jpg;https://www.amazon.in/Parryware-E80711C-Polypropylene-Commode-Cover/dp/B078XSBYKS/ref=sr_1_470?qid=1679223309&s=industrial&sr=1-470;3.8;840.0;719.0;850.0;Parryware
Catron 120W High-Power Handheld Wireless Vacuum Cleaner Home Car Dual-use Portable USB Rechargeable Set of 1 Black;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71apT7rVAsL._AC_UL320_.jpg;https://www.amazon.in/Catron-High-Power-Handheld-Wireless-Rechargeable/dp/B0BRN3245N/ref=sr_1_471?qid=1679223309&s=industrial&sr=1-471;1.0;1.0;799.0;1499.0;Catron
6 PCS Magic Eraser Sponges for Cleaning：Kitchen Cleaning Wipes(100 x 70 x 30 mm) Cleaner Non-Scratch Scrub Sponge for Bath...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/619utFMj-7L._AC_UL320_.jpg;https://www.amazon.in/Cleaning%EF%BC%9AKitchen-Cleaning-Non-Scratch-Bathroom-Chemical/dp/B0BMQ6QNDL/ref=sr_1_472?qid=1679223309&s=industrial&sr=1-472;3.5;10.0;299.0;999.0;6
Connecticut Solar - Solar Panel/Glass/Window Cleaning Brush with 2 in1 Microfiber Washing Brush and Rubber - 4 Meter fed T...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51c8fcb0bHL._AC_UL320_.jpg;https://www.amazon.in/Connecticut-Solar-Cleaning-Microfiber-Telescopic/dp/B09GRV8FDH/ref=sr_1_473?qid=1679223309&s=industrial&sr=1-473;4.1;7.0;2499.0;5999.0;Connecticut
2 in 1 Multi-Function Window Slot Brush with Dustpan Screen Keyboard Drawer Wardrobe Corner Gap Dust Removal Cleaning Brush;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71Z8pOikYoL._AC_UL320_.jpg;https://www.amazon.in/Multi-Function-Dustpan-Keyboard-Wardrobe-Cleaning/dp/B091TLGXGF/ref=sr_1_474_mod_primary_new?qid=1679223309&s=industrial&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-474;2.9;83.0;59.0;300.0;2
Origami 1 Ply Interfolded Paper Tissues / Tissue Box - 21x21cm - 100 Pulls Per Box - Pack of 4 - 400 Pulls;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61gEaFlAmXL._AC_UL320_.jpg;https://www.amazon.in/Origami-Interfolded-Paper-Towels-Pulls/dp/B08MXVRMBP/ref=sr_1_475?qid=1679223309&s=industrial&sr=1-475;3.9;59.0;325.0;340.0;Origami
Beco Organic Reusable & Washable | Kitchen Tissue Roll | Kitchen Towels | 20 Sheets Each | Pack of 2 | Up to 100 Uses Per ...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51KtCsdj+xL._AC_UL320_.jpg;https://www.amazon.in/Bambooee-Friendly-Reusable-Cleaning-Alternative/dp/B08JJ7VXVJ/ref=sr_1_476?qid=1679223309&s=industrial&sr=1-476;4.6;177.0;490.0;700.0;Beco
HUSB Silicone Toilet Brush with Holder for Western and Indian, Double-Sided Slim Flex Toilet Brush Anti-drip Set Toilet Bo...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Rfpw0wUkL._AC_UL320_.jpg;https://www.amazon.in/HUSB-Silicone-Double-Sided-Anti-drip-Multicolour/dp/B0BYNH12YM/ref=sr_1_477?qid=1679223309&s=industrial&sr=1-477;;;499.0;1100.0;HUSB
Scotch-Brite Fibre Broom (Green) - Pack of 2, Plastic, Hard_Floor;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61eyf5A8+FL._AC_UL320_.jpg;https://www.amazon.in/Scotch-Brite-Plastic-Fibre-Broom-Green/dp/B07R8KGMJX/ref=sr_1_478?qid=1679223309&s=industrial&sr=1-478;4.1;556.0;695.0;750.0;Scotch-Brite
Skyzone Outdoor Travel Magic Compressed Towel Tablets Tissue Disposable Coin Napkin Expands With Water Portable Face Care,...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71su547I1HL._AC_UL320_.jpg;https://www.amazon.in/Skyzone-Compressed-Disposable-Portable-Cleaning/dp/B09WVLP5BN/ref=sr_1_479?qid=1679223309&s=industrial&sr=1-479;4.0;61.0;399.0;999.0;Skyzone
tupperware bottle cleaning brush (green);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51a8ytlW+6L._AC_UL320_.jpg;https://www.amazon.in/Tupperware-11101066-Bottle-Cleaning-Brush/dp/B00PSB5VBE/ref=sr_1_480?qid=1679223309&s=industrial&sr=1-480;4.5;1036.0;348.0;499.0;tupperware
Pure Coconut Coir Scrub| Natural Plastic Free Coconut Coir Scrub| Multi-Purpose Scratch Free Dishwashing and Cleaning Pad|...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/61pbu8mXp0L._AC_UL320_.jpg;https://www.amazon.in/Pure-Coconut-Multi-Purpose-Dishwashing-Cleaning/dp/B09N7GQRMS/ref=sr_1_601?qid=1679223311&s=industrial&sr=1-601;4.0;37.0;;125.0;Pure
GHE®Bathroom Cleaning Brush with Wiper 2 in 1 Tiles Cleaning Brush Floor Scrub Bathroom Brush with Long Handle 120° Rotate...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/61g2h4a15dL._AC_UL320_.jpg;https://www.amazon.in/GHE%C2%AEBathroom-Cleaning-Bathroom-Kitchen-Multicolor/dp/B0BYNM9SS1/ref=sr_1_602?qid=1679223311&s=industrial&sr=1-602;;;299.0;499.0;GHE®Bathroom
Phoenix M Fold Tissue Paper (1300);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/51Esjbm6ZqL._AC_UL320_.jpg;https://www.amazon.in/Phoenix-M-Fold-Tissue-Paper/dp/B097S2TWDJ/ref=sr_1_603_mod_primary_new?qid=1679223311&s=industrial&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-603;3.4;80.0;430.0;499.0;Phoenix
HOME CUBE 1 Pc Double Headed Kitchen Cleaning Brush Scrubber Dish Bowl Washing Sponge with Refill Liquid Soap Dispenser Ki...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/5143NimA04L._AC_UL320_.jpg;https://www.amazon.in/HOME-CUBE-Cleaning-Scrubber-Dispenser/dp/B08ZKMW3XB/ref=sr_1_604?qid=1679223311&s=industrial&sr=1-604;4.6;8.0;399.0;749.0;HOME
Norvina Handheld Air Conditioning Door Window Cleaner Brush Trench Groove Shutter Cleaning Brush (Multicolor);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/31vp0XpIqBL._AC_UL320_.jpg;https://www.amazon.in/Norvina-Handheld-Conditioning-Brush-Multicolor/dp/B0BPMWT45T/ref=sr_1_605?qid=1679223311&s=industrial&sr=1-605;3.0;3.0;;69.0;Norvina
WIDEWINGS Multi-Functional Screen Brush 3 in 1 Mesh Cleaning Brush ,Household Cleaning Tools, Mirror Wiper, Glass Window C...;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/71PoMW9CWNL._AC_UL320_.jpg;https://www.amazon.in/WIDEWINGS-Multi-Functional-Cleaning-Household-Squeegee/dp/B0B46FZMRZ/ref=sr_1_606?qid=1679223311&s=industrial&sr=1-606;3.6;82.0;299.0;999.0;WIDEWINGS
Scotch Brite Scrub Pad - 7.5cmx10cm (Pack of 3);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/91U+RHGI9+S._AC_UL320_.jpg;https://www.amazon.in/Scotch-Brite-Scrub-Pad-7-5cmx10cm/dp/B01JIT555I/ref=sr_1_607_mod_primary_new?qid=1679223311&s=industrial&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-607;4.3;173.0;;55.0;Scotch
Scotch-Brite Scrub Pad - Super StrongPack;industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/91PRtvIeQLL._AC_UL320_.jpg;https://www.amazon.in/Scotch-Brite-Scrub-Pad-Super-StrongPack/dp/B07G7BSC57/ref=sr_1_608?qid=1679223311&s=industrial&sr=1-608;4.3;48.0;189.0;199.0;Scotch-Brite
Spotzero by Milton  Comfy Premium Cloth Brush (Aqua Green,Pack of 1 piece);industrial supplies;Janitorial & Sanitation Supplies;https://m.media-amazon.com/images/I/5133tHkqAtL._AC_UL320_.jpg;https://www.amazon.in/Spotzero-Milton-Comfy-Premium-Cloth/dp/B07731QG8T/ref=sr_1_609?qid=1679223311&s=industrial&sr=1-609;3.9;628.0;;85.0;Spotzero
