name;main_category;sub_category;image;link;ratings;no_of_ratings;discount_price;actual_price;brand
Plantex Premium Stainless Steel Folding Towel Rack 1.5 Feet/Towel Stand/Hanger/Bathroom Accessories;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61tXTYU4YUL._AC_UL320_.jpg;https://www.amazon.in/Plantex-Premium-Stainless-Bathroom-Accessories/dp/B07NPFM65Z/ref=sr_1_1297?qid=1679212922&s=kitchen&sr=1-1297;4.3;208.0;1139.0;2699.0;Plantex
Combined Associates- Premium 2 Kg Beans for Bean Bag Filling (2 kg Beans - 1400 Grams net Weight as per Indian Standard);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61fXcbmBFjL._AC_UL320_.jpg;https://www.amazon.in/Combined-Associates-Premium-Beans-Filling/dp/B0BTDHSJGP/ref=sr_1_1298?qid=1679212922&s=kitchen&sr=1-1298;5.0;1.0;678.0;1299.0;Combined
HARA 'Foldable Bed Study Table Portable Multifunction Laptop-Table Lapdesk for Children Bed Foldabe Table Work Office Home...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/818x9XgEePL._AC_UL320_.jpg;https://www.amazon.in/HARA-Foldable-Portable-Multifunction-Laptop-Table/dp/B09S2WS1KD/ref=sr_1_1299?qid=1679212922&s=kitchen&sr=1-1299;3.8;204.0;209.0;699.0;HARA
Green Soul Venue Study Table | 3-Year Warranty | Writing, Computer Desk for Students, Adults, Professionals | Engineered W...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/612ElkFLzLL._AC_UL320_.jpg;https://www.amazon.in/Green-Soul-Venue-Professionals-Engineered/dp/B0BQ3GPJW9/ref=sr_1_1300?qid=1679212922&s=kitchen&sr=1-1300;4.2;16.0;6640.0;12690.0;Green
HRIDAAN's Bathroom Shelf Wall Mounted Bathroom Kitchen Sticker No Drill Storage Rack Super Adhesive Only Sticker (Steel Ba...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/31Vg4h7+uKS._AC_UL320_.jpg;https://www.amazon.in/HRIDAANs-Bathroom-Mounted-Kitchen-Adhesive/dp/B094Y9XSKG/ref=sr_1_1301?qid=1679212922&s=kitchen&sr=1-1301;3.7;114.0;179.0;399.0;HRIDAAN's
TUSA LIFESTYLE Bean Bag Cover with Footrest and Cushion Only (Without Filling) Faux Leather Sturdy Construction for Adults...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61uF4SQt8YL._AC_UL320_.jpg;https://www.amazon.in/TUSA-LIFESTYLE-Footrest-Cushion-Construction/dp/B0BTMXYWN7/ref=sr_1_1302?qid=1679212922&s=kitchen&sr=1-1302;5.0;2.0;999.0;1999.0;TUSA
Amazon Brand - Solimo - Multipurpose Rack for Shoes and Clothes, 9 Racks, Black;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71HkwdJN+FL._AC_UL320_.jpg;https://www.amazon.in/Amazon-Brand-Solimo-Multipurpose-Clothes/dp/B0B984YGL7/ref=sr_1_1303?qid=1679212922&s=kitchen&sr=1-1303;5.0;1.0;2019.0;7299.0;Amazon
DAS Volker Engineered Wood TV Entertainment Unit Stand Set Top Box Stand for Living Room Flowery Wenge Large (Ideal for up...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71fQW6+pM9L._AC_UL320_.jpg;https://www.amazon.in/DAS-Volker-Engineered-Entertainment-Display/dp/B09HNPT3FZ/ref=sr_1_1304?qid=1679212922&s=kitchen&sr=1-1304;4.1;293.0;2649.0;5999.0;DAS
"Krupalu Carbon Steel Swivel Caster Wheel Of 4 Pieces Of 4"" Inch Trolley Wheel with powerful Bearing Strong Weight Handling...";home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61Rvjw9FdyL._AC_UL320_.jpg;https://www.amazon.in/Krupalu-Trolley-powerful-Handling-Capacity/dp/B07YH9Q5TR/ref=sr_1_1305?qid=1679212922&s=kitchen&sr=1-1305;4.3;71.0;1649.0;1999.0;Krupalu
FOVERA Orthopedic Memory Foam Coccyx Seat Cushion for Tailbone, Sciatica, Lower Back Pain Relief - Ergonomic Contoured Cus...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/A1jto9CjPBL._AC_UL320_.jpg;https://www.amazon.in/FOVERA-Orthopedic-Memory-Cushion-Tailbone/dp/B084MMG3PB/ref=sr_1_1306?qid=1679212922&s=kitchen&sr=1-1306;4.1;8524.0;1290.0;1590.0;FOVERA
Torche Wall Mounted Corner Floating Shelves Set of, Rustic Wood Wall Storage Shelves for Bedroom, Living Room, Bathroom, K...;home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61iIyczF7VL._AC_UL320_.jpg;https://www.amazon.in/Torche-Mounted-Floating-Shelves-Bathroom/dp/B0BPNX4DFN/ref=sr_1_1307?qid=1679212922&s=kitchen&sr=1-1307;4.3;5.0;999.0;2100.0;Torche
Mom's Moon Super Comfy Long Rocking Chair Cushion/Bench Back Seat Pad Cotton Handmade Quilts (Dark Blue -18 x 50 Inch);home & kitchen;Furniture;https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41se5HlTa2L._AC_UL320_.jpg;https://www.amazon.in/Moms-Moon-Super-Rocking-Cushion/dp/B07XWJSSQ1/ref=sr_1_1308?qid=1679212922&s=kitchen&sr=1-1308;4.1;655.0;699.0;1500.0;Mom's
